InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
500589,P1018,Sunglasses,Fashion,3,2025-04-03 13:51:00,919.3,10082.0,Australia
500589,P1005,Keyboard,Electronics,2,2025-04-03 13:51:00,1027.31,10082.0,Australia
500589,P1005,Keyboard,Electronics,3,2025-04-03 13:51:00,1053.93,10082.0,Australia
500589,P1009,Smart Watch,Electronics,1,2025-04-03 13:51:00,3087.48,10082.0,Australia
500589,P1012,Coffee Mug,Home,3,2025-04-03 13:51:00,199.54,10082.0,Australia
500590,P1015,Running Shoes,Fashion,2,2025-08-03 19:29:00,2515.77,10082.0,Australia
500590,P1009,Smart Watch,Electronics,2,2025-08-03 19:29:00,2860.79,10082.0,Australia
500591,P1010,Phone Cover,Accessories,2,2025-06-06 18:54:00,367.89,10083.0,India
500592,P1003,USB-C Cable,Accessories,1,2025-11-21 09:04:00,303.5,10083.0,India
500592,P1010,Phone Cover,Accessories,3,2025-11-21 09:04:00,378.99,10083.0,India
500593,P1016,T-Shirt,Fashion,2,2025-08-06 18:32:00,570.76,10084.0,United Kingdom
C500593,P1018,Sunglasses,Fashion,-3,2025-08-06 18:32:00,789.94,10084.0,United Kingdom
500594,P1014,Fitness Band,Electronics,3,2025-04-08 22:53:00,1720.78,10084.0,United Kingdom
500595,P1002,Bluetooth Speaker,Electronics,3,2025-12-05 22:52:00,1409.43,10084.0,United Kingdom
500595,P1017,Jeans,Fashion,1,2025-12-05 22:52:00,1420.26,10084.0,United Kingdom
500595,P1005,Keyboard,Electronics,3,2025-12-05 22:52:00,1105.63,10084.0,United Kingdom
500595,P1016,T-Shirt,Fashion,2,2025-12-05 22:52:00,531.55,10084.0,United Kingdom
500595,P1011,Desk Lamp,Home,3,2025-12-05 22:52:00,1172.29,10084.0,United Kingdom
500596,P1010,Phone Cover,Accessories,2,2025-03-02 12:19:00,312.52,10085.0,India
500596,P1013,Headphones,Electronics,1,2025-03-02 12:19:00,2265.81,10085.0,India
500596,P1017,Jeans,Fashion,1,2025-03-02 12:19:00,1651.33,10085.0,India
500596,P1016,T-Shirt,Fashion,1,2025-03-02 12:19:00,552.63,10085.0,India
500597,P1001,Wireless Mouse,Electronics,2,2025-06-18 12:22:00,818.29,10085.0,India
500598,P1016,T-Shirt,Fashion,1,2025-07-01 08:06:00,521.79,10085.0,India
500598,P1005,Keyboard,Electronics,2,2025-07-01 08:06:00,1053.36,10085.0,India
500598,P1005,Keyboard,Electronics,3,2025-07-01 08:06:00,1082.13,10085.0,India
500598,P1012,Coffee Mug,Home,2,2025-07-01 08:06:00,183.93,10085.0,India
500599,P1015,Running Shoes,Fashion,3,2025-10-02 20:17:00,2535.18,10085.0,India
500600,P1012,Coffee Mug,Home,3,2025-07-01 19:27:00,177.65,10085.0,India
500601,P1011,Desk Lamp,Home,1,2025-01-21 10:25:00,1150.21,10085.0,India
500601,P1016,T-Shirt,Fashion,3,2025-01-21 10:25:00,624.01,10085.0,India
500601,P1016,T-Shirt,Fashion,3,2025-01-21 10:25:00,568.55,10085.0,India
500601,P1005,Keyboard,Electronics,2,2025-01-21 10:25:00,1196.25,10085.0,India
500602,P1005,Keyboard,Electronics,1,2025-07-24 16:46:00,1243.31,10085.0,India
C500602,P1005,Keyboard,Electronics,-1,2025-07-24 16:46:00,1103.54,10085.0,India
500602,P1008,Travel Backpack,Lifestyle,1,2025-07-24 16:46:00,1868.39,10085.0,India
500602,P1001,Wireless Mouse,Electronics,2,2025-07-24 16:46:00,756.04,10085.0,India
500603,P1005,Keyboard,Electronics,3,2025-02-12 20:27:00,1141.61,10085.0,India
500603,P1004,Laptop Stand,Accessories,2,2025-02-12 20:27:00,1042.86,10085.0,India
500604,P1017,Jeans,Fashion,3,2025-08-08 11:30:00,1422.19,10085.0,India
500605,P1004,Laptop Stand,Accessories,1,2025-11-19 18:09:00,979.28,10086.0,India
500605,P1007,Water Bottle,Lifestyle,1,2025-11-19 18:09:00,393.12,10086.0,India
500606,P1014,Fitness Band,Electronics,3,2025-02-16 21:03:00,1729.36,10086.0,India
500606,P1008,Travel Backpack,Lifestyle,1,2025-02-16 21:03:00,1836.78,10086.0,India
500606,P1017,Jeans,Fashion,2,2025-02-16 21:03:00,1645.01,10086.0,India
500606,P1009,Smart Watch,Electronics,2,2025-02-16 21:03:00,2867.38,10086.0,India
500607,P1006,Notebook Pack,Stationery,1,2025-08-03 11:20:00,224.13,10086.0,India
500608,P1009,Smart Watch,Electronics,3,2025-06-14 11:18:00,2759.54,10086.0,India
500608,P1016,T-Shirt,Fashion,2,2025-06-14 11:18:00,579.15,10086.0,India
500608,P1001,Wireless Mouse,Electronics,3,2025-06-14 11:18:00,807.27,10086.0,India
500608,P1011,Desk Lamp,Home,2,2025-06-14 11:18:00,1361.69,10086.0,India
500609,P1008,Travel Backpack,Lifestyle,3,2025-10-29 16:38:00,1813.9,10086.0,India
500609,P1003,USB-C Cable,Accessories,1,2025-10-29 16:38:00,276.9,10086.0,India
500609,P1004,Laptop Stand,Accessories,1,2025-10-29 16:38:00,1016.29,10086.0,India
500610,P1003,USB-C Cable,Accessories,5,2025-04-09 19:28:00,306.12,10087.0,United States
500611,P1005,Keyboard,Electronics,1,2025-08-31 20:12:00,1109.75,10087.0,United States
500611,P1009,Smart Watch,Electronics,5,2025-08-31 20:12:00,3283.98,10087.0,United States
500611,P1015,Running Shoes,Fashion,1,2025-08-31 20:12:00,2704.34,10087.0,United States
500611,P1014,Fitness Band,Electronics,5,2025-08-31 20:12:00,1954.19,10087.0,United States
500611,P1001,Wireless Mouse,Electronics,2,2025-08-31 20:12:00,814.84,10087.0,United States
500612,P1002,Bluetooth Speaker,Electronics,2,2025-03-08 12:02:00,1571.17,10087.0,United States
500612,P1018,Sunglasses,Fashion,5,2025-03-08 12:02:00,983.78,10087.0,United States
500612,P1017,Jeans,Fashion,4,2025-03-08 12:02:00,1618.99,10087.0,United States
500612,P1009,Smart Watch,Electronics,2,2025-03-08 12:02:00,2809.5,10087.0,United States
500612,P1007,Water Bottle,Lifestyle,5,2025-03-08 12:02:00,414.7,10087.0,United States
500613,P1009,Smart Watch,Electronics,3,2025-09-20 15:32:00,3210.41,10087.0,United States
500613,P1009,Smart Watch,Electronics,5,2025-09-20 15:32:00,2770.54,10087.0,United States
500613,P1018,Sunglasses,Fashion,2,2025-09-20 15:32:00,861.57,10087.0,United States
500613,P1009,Smart Watch,Electronics,2,2025-09-20 15:32:00,2861.31,10087.0,United States
C500613,P1008,Travel Backpack,Lifestyle,-2,2025-09-20 15:32:00,1912.14,10087.0,United States
500614,P1011,Desk Lamp,Home,1,2025-06-27 18:38:00,1414.98,10087.0,United States
500614,P1009,Smart Watch,Electronics,2,2025-06-27 18:38:00,2944.02,10087.0,United States
C500614,P1011,Desk Lamp,Home,-1,2025-06-27 18:38:00,1331.72,10087.0,United States
500615,P1006,Notebook Pack,Stationery,3,2025-07-02 11:46:00,272.49,10087.0,United States
500615,P1004,Laptop Stand,Accessories,4,2025-07-02 11:46:00,1088.04,10087.0,United States
500615,P1018,Sunglasses,Fashion,2,2025-07-02 11:46:00,955.97,10087.0,United States
500616,P1005,Keyboard,Electronics,4,2025-05-18 11:37:00,1134.67,10087.0,United States
500616,P1012,Coffee Mug,Home,2,2025-05-18 11:37:00,215.01,10087.0,United States
500616,P1006,Notebook Pack,Stationery,4,2025-05-18 11:37:00,233.31,10087.0,United States
500616,P1007,Water Bottle,Lifestyle,5,2025-05-18 11:37:00,398.24,10087.0,United States
500617,P1006,Notebook Pack,Stationery,2,2025-11-28 12:01:00,264.81,10087.0,United States
500617,P1007,Water Bottle,Lifestyle,1,2025-11-28 12:01:00,370.55,10087.0,United States
500617,P1015,Running Shoes,Fashion,4,2025-11-28 12:01:00,2299.2,10087.0,United States
500618,P1001,Wireless Mouse,Electronics,2,2025-11-05 09:24:00,978.86,10088.0,India
500618,P1002,Bluetooth Speaker,Electronics,3,2025-11-05 09:24:00,1637.09,10088.0,India
500618,P1005,Keyboard,Electronics,7,2025-11-05 09:24:00,1406.33,10088.0,India
500618,P1001,Wireless Mouse,Electronics,2,2025-11-05 09:24:00,926.64,10088.0,India
500619,P1016,T-Shirt,Fashion,6,2025-12-29 09:12:00,742.91,10088.0,India
500619,P1010,Phone Cover,Accessories,4,2025-12-29 09:12:00,399.66,10088.0,India
500620,P1004,Laptop Stand,Accessories,2,2025-10-06 19:17:00,1223.51,10088.0,India
500620,P1010,Phone Cover,Accessories,2,2025-10-06 19:17:00,402.28,10088.0,India
500620,P1005,Keyboard,Electronics,2,2025-10-06 19:17:00,1492.51,10088.0,India
500620,P1014,Fitness Band,Electronics,5,2025-10-06 19:17:00,1922.94,10088.0,India
500620,P1008,Travel Backpack,Lifestyle,7,2025-10-06 19:17:00,2133.51,10088.0,India
500621,P1008,Travel Backpack,Lifestyle,2,2025-02-27 15:10:00,2383.22,10088.0,India
500622,P1012,Coffee Mug,Home,2,2025-02-09 17:21:00,246.96,10088.0,India
500623,P1006,Notebook Pack,Stationery,7,2025-04-02 14:33:00,282.07,10088.0,India
500623,P1010,Phone Cover,Accessories,6,2025-04-02 14:33:00,426.84,10088.0,India
500623,P1004,Laptop Stand,Accessories,4,2025-04-02 14:33:00,1244.49,10088.0,India
500624,P1001,Wireless Mouse,Electronics,3,2025-05-16 20:58:00,969.9,10088.0,India
500625,P1003,USB-C Cable,Accessories,2,2025-03-17 14:28:00,349.2,10088.0,India
500625,P1009,Smart Watch,Electronics,3,2025-03-17 14:28:00,3166.35,10088.0,India
500625,P1006,Notebook Pack,Stationery,5,2025-03-17 14:28:00,277.91,10088.0,India
500625,P1016,T-Shirt,Fashion,7,2025-03-17 14:28:00,753.99,10088.0,India
500626,P1013,Headphones,Electronics,5,2025-11-22 13:08:00,2553.8,10088.0,India
500626,P1016,T-Shirt,Fashion,6,2025-11-22 13:08:00,693.84,10088.0,India
500627,P1017,Jeans,Fashion,6,2025-02-12 17:45:00,1940.57,10088.0,India
500627,P1008,Travel Backpack,Lifestyle,7,2025-02-12 17:45:00,2003.57,10088.0,India
500627,P1007,Water Bottle,Lifestyle,2,2025-02-12 17:45:00,446.22,10088.0,India
500627,P1005,Keyboard,Electronics,2,2025-02-12 17:45:00,1257.39,10088.0,India
500628,P1018,Sunglasses,Fashion,2,2025-03-13 12:29:00,810.07,10089.0,India
500628,P1002,Bluetooth Speaker,Electronics,3,2025-03-13 12:29:00,1320.89,10089.0,India
500629,P1014,Fitness Band,Electronics,2,2025-12-27 10:24:00,1556.63,10089.0,India
500630,P1006,Notebook Pack,Stationery,1,2025-10-25 09:30:00,219.84,10089.0,India
500630,P1008,Travel Backpack,Lifestyle,1,2025-10-25 09:30:00,1628.15,10089.0,India
500630,P1014,Fitness Band,Electronics,1,2025-10-25 09:30:00,1799.77,10089.0,India
500630,P1005,Keyboard,Electronics,3,2025-10-25 09:30:00,1145.3,10089.0,India
500630,P1016,T-Shirt,Fashion,2,2025-10-25 09:30:00,594.38,10089.0,India
500631,P1004,Laptop Stand,Accessories,1,2025-11-27 19:00:00,865.53,10089.0,India
500631,P1006,Notebook Pack,Stationery,3,2025-11-27 19:00:00,220.48,10089.0,India
500631,P1014,Fitness Band,Electronics,3,2025-11-27 19:00:00,1862.26,10089.0,India
500632,P1017,Jeans,Fashion,2,2025-12-31 21:16:00,1582.65,10089.0,India
500632,P1006,Notebook Pack,Stationery,2,2025-12-31 21:16:00,258.93,10089.0,India
500632,P1005,Keyboard,Electronics,3,2025-12-31 21:16:00,1073.41,10089.0,India
500632,P1008,Travel Backpack,Lifestyle,2,2025-12-31 21:16:00,1689.92,10089.0,India
500632,P1018,Sunglasses,Fashion,3,2025-12-31 21:16:00,912.42,10089.0,India
500633,P1013,Headphones,Electronics,1,2025-08-28 15:20:00,1902.99,10089.0,India
500633,P1014,Fitness Band,Electronics,1,2025-08-28 15:20:00,1630.41,10089.0,India
500633,P1012,Coffee Mug,Home,3,2025-08-28 15:20:00,199.59,10089.0,India
500633,P1008,Travel Backpack,Lifestyle,2,2025-08-28 15:20:00,1682.37,10089.0,India
500634,P1007,Water Bottle,Lifestyle,3,2025-04-19 17:00:00,356.44,10089.0,India
500634,P1008,Travel Backpack,Lifestyle,2,2025-04-19 17:00:00,1654.33,10089.0,India
500634,P1002,Bluetooth Speaker,Electronics,3,2025-04-19 17:00:00,1562.61,10089.0,India
500635,P1001,Wireless Mouse,Electronics,2,2025-01-25 13:05:00,797.26,10089.0,India
500635,P1017,Jeans,Fashion,1,2025-01-25 13:05:00,1462.68,10089.0,India
500635,P1012,Coffee Mug,Home,1,2025-01-25 13:05:00,196.71,10089.0,India
500636,P1004,Laptop Stand,Accessories,3,2025-07-28 22:47:00,1007.42,10089.0,India
500636,P1013,Headphones,Electronics,2,2025-07-28 22:47:00,2125.13,10089.0,India
500636,P1010,Phone Cover,Accessories,1,2025-07-28 22:47:00,308.44,10089.0,India
500636,P1003,USB-C Cable,Accessories,3,2025-07-28 22:47:00,268.8,10089.0,India
500636,P1005,Keyboard,Electronics,3,2025-07-28 22:47:00,1061.83,10089.0,India
500637,P1010,Phone Cover,Accessories,3,2025-08-18 20:08:00,357.62,10090.0,India
500637,P1002,Bluetooth Speaker,Electronics,4,2025-08-18 20:08:00,1420.79,10090.0,India
500637,P1003,USB-C Cable,Accessories,2,2025-08-18 20:08:00,303.0,10090.0,India
500638,P1010,Phone Cover,Accessories,5,2025-02-19 20:00:00,374.65,10090.0,India
500638,P1003,USB-C Cable,Accessories,4,2025-02-19 20:00:00,274.73,10090.0,India
500639,P1012,Coffee Mug,Home,3,2025-06-01 10:04:00,182.65,10090.0,India
500639,P1015,Running Shoes,Fashion,3,2025-06-01 10:04:00,2741.97,10090.0,India
500639,P1015,Running Shoes,Fashion,2,2025-06-01 10:04:00,2718.83,10090.0,India
500640,P1013,Headphones,Electronics,4,2025-09-07 08:23:00,2356.01,10090.0,India
500640,P1005,Keyboard,Electronics,4,2025-09-07 08:23:00,1167.04,10090.0,India
500640,P1011,Desk Lamp,Home,3,2025-09-07 08:23:00,1190.79,10090.0,India
500641,P1002,Bluetooth Speaker,Electronics,2,2025-08-19 12:56:00,1558.88,10090.0,India
500642,P1013,Headphones,Electronics,2,2025-03-21 21:06:00,2229.84,10090.0,India
500642,P1008,Travel Backpack,Lifestyle,4,2025-03-21 21:06:00,2041.11,10090.0,India
500642,P1012,Coffee Mug,Home,4,2025-03-21 21:06:00,197.75,10090.0,India
500643,P1004,Laptop Stand,Accessories,4,2025-08-27 09:05:00,1052.59,10090.0,India
500643,P1011,Desk Lamp,Home,1,2025-08-27 09:05:00,1251.53,10090.0,India
500644,P1004,Laptop Stand,Accessories,3,2025-09-06 11:44:00,989.92,10090.0,India
500644,P1016,T-Shirt,Fashion,2,2025-09-06 11:44:00,615.8,10090.0,India
500644,P1002,Bluetooth Speaker,Electronics,5,2025-09-06 11:44:00,1581.21,10090.0,India
500644,P1012,Coffee Mug,Home,4,2025-09-06 11:44:00,218.05,10090.0,India
500645,P1009,Smart Watch,Electronics,3,2025-04-19 21:01:00,3080.39,10090.0,India
500645,P1003,USB-C Cable,Accessories,3,2025-04-19 21:01:00,293.32,10090.0,India
500645,P1015,Running Shoes,Fashion,4,2025-04-19 21:01:00,2511.38,10090.0,India
500645,P1009,Smart Watch,Electronics,2,2025-04-19 21:01:00,3197.26,10090.0,India
500646,P1006,Notebook Pack,Stationery,2,2025-08-08 13:48:00,241.49,10090.0,India
500646,P1016,T-Shirt,Fashion,5,2025-08-08 13:48:00,621.62,10090.0,India
500646,P1014,Fitness Band,Electronics,3,2025-08-08 13:48:00,1947.45,10090.0,India
500647,P1007,Water Bottle,Lifestyle,2,2025-10-15 20:57:00,479.29,10091.0,United Kingdom
500647,P1005,Keyboard,Electronics,4,2025-10-15 20:57:00,1424.09,10091.0,United Kingdom
500647,P1011,Desk Lamp,Home,2,2025-10-15 20:57:00,1389.43,10091.0,United Kingdom
500647,P1005,Keyboard,Electronics,5,2025-10-15 20:57:00,1479.31,10091.0,United Kingdom
C500647,P1014,Fitness Band,Electronics,-4,2025-10-15 20:57:00,2077.41,10091.0,United Kingdom
500648,P1015,Running Shoes,Fashion,7,2025-08-19 21:54:00,3143.68,10091.0,United Kingdom
500648,P1007,Water Bottle,Lifestyle,7,2025-08-19 21:54:00,502.81,10091.0,United Kingdom
500649,P1013,Headphones,Electronics,3,2025-10-07 20:10:00,2452.02,10091.0,United Kingdom
500649,P1001,Wireless Mouse,Electronics,4,2025-10-07 20:10:00,976.51,10091.0,United Kingdom
500649,P1010,Phone Cover,Accessories,6,2025-10-07 20:10:00,426.96,10091.0,United Kingdom
500649,P1016,T-Shirt,Fashion,7,2025-10-07 20:10:00,757.6,10091.0,United Kingdom
500649,P1012,,Home,4,2025-10-07 20:10:00,243.87,10091.0,United Kingdom
500650,P1015,Running Shoes,Fashion,5,2025-06-21 09:59:00,2800.92,10091.0,United Kingdom
500650,P1006,Notebook Pack,Stationery,6,2025-06-21 09:59:00,282.68,10091.0,United Kingdom
500651,P1010,Phone Cover,Accessories,7,2025-12-04 19:43:00,411.01,10091.0,United Kingdom
500651,P1004,Laptop Stand,Accessories,2,2025-12-04 19:43:00,1219.15,10091.0,United Kingdom
500651,P1001,Wireless Mouse,Electronics,6,2025-12-04 19:43:00,998.33,10091.0,United Kingdom
500651,P1018,Sunglasses,Fashion,2,2025-12-04 19:43:00,1061.46,10091.0,United Kingdom
500652,P1007,Water Bottle,Lifestyle,3,2025-01-17 18:18:00,484.26,10091.0,United Kingdom
500652,P1004,Laptop Stand,Accessories,3,2025-01-17 18:18:00,1230.73,10091.0,United Kingdom
500652,P1012,Coffee Mug,Home,5,2025-01-17 18:18:00,224.87,10091.0,United Kingdom
500652,P1013,Headphones,Electronics,2,2025-01-17 18:18:00,2751.19,10091.0,United Kingdom
C500653,P1010,Phone Cover,Accessories,-5,2025-09-17 12:17:00,415.26,10091.0,United Kingdom
500653,P1014,Fitness Band,Electronics,2,2025-09-17 12:17:00,1868.39,10091.0,United Kingdom
500653,P1012,Coffee Mug,Home,6,2025-09-17 12:17:00,243.5,10091.0,United Kingdom
500654,P1008,Travel Backpack,Lifestyle,6,2025-06-21 10:36:00,2390.66,10091.0,United Kingdom
500654,P1013,Headphones,Electronics,2,2025-06-21 10:36:00,2681.25,10091.0,United Kingdom
500654,P1005,Keyboard,Electronics,7,2025-06-21 10:36:00,1348.63,10091.0,United Kingdom
500654,P1013,Headphones,Electronics,4,2025-06-21 10:36:00,2537.59,10091.0,United Kingdom
500655,P1017,Jeans,Fashion,2,2025-02-20 19:51:00,1887.19,10091.0,United Kingdom
500655,P1009,Smart Watch,Electronics,6,2025-02-20 19:51:00,3213.68,10091.0,United Kingdom
500656,P1001,Wireless Mouse,Electronics,7,2025-02-17 09:01:00,968.47,10091.0,United Kingdom
500656,P1018,Sunglasses,Fashion,2,2025-02-17 09:01:00,1048.69,10091.0,United Kingdom
500656,P1005,Keyboard,Electronics,5,2025-02-17 09:01:00,1415.93,10091.0,United Kingdom
500656,P1006,Notebook Pack,Stationery,3,2025-02-17 09:01:00,295.08,10091.0,United Kingdom
500657,P1009,Smart Watch,Electronics,3,2025-10-02 21:15:00,2730.14,10092.0,India
500657,P1005,Keyboard,Electronics,3,2025-10-02 21:15:00,1084.65,10092.0,India
500657,P1004,Laptop Stand,Accessories,1,2025-10-02 21:15:00,990.83,10092.0,India
500657,P1004,Laptop Stand,Accessories,1,2025-10-02 21:15:00,955.54,10092.0,India
500658,P1007,Water Bottle,Lifestyle,2,2025-02-17 09:31:00,367.13,10092.0,India
500658,P1014,Fitness Band,Electronics,1,2025-02-17 09:31:00,1794.15,10092.0,India
500658,P1007,Water Bottle,Lifestyle,3,2025-02-17 09:31:00,392.61,10092.0,India
500659,P1006,Notebook Pack,Stationery,5,2025-03-24 10:19:00,255.53,10093.0,India
500660,P1018,Sunglasses,Fashion,1,2025-03-02 13:22:00,837.58,10093.0,India
500660,P1004,Laptop Stand,Accessories,2,2025-03-02 13:22:00,1020.2,10093.0,India
500660,P1017,Jeans,Fashion,5,2025-03-02 13:22:00,1682.46,10093.0,India
500660,P1012,Coffee Mug,Home,1,2025-03-02 13:22:00,214.86,10093.0,India
500661,P1009,Smart Watch,Electronics,3,2025-03-12 11:05:00,2987.95,10093.0,India
500661,P1012,Coffee Mug,Home,5,2025-03-12 11:05:00,205.05,10093.0,India
500662,P1007,Water Bottle,Lifestyle,3,2025-09-11 14:32:00,372.9,10093.0,India
500662,P1009,Smart Watch,Electronics,4,2025-09-11 14:32:00,2760.82,10093.0,India
500662,P1010,Phone Cover,Accessories,2,2025-09-11 14:32:00,369.53,10093.0,India
500662,P1016,T-Shirt,Fashion,4,2025-09-11 14:32:00,644.87,10093.0,India
500663,P1004,Laptop Stand,Accessories,5,2025-05-20 21:20:00,975.63,10093.0,India
500663,P1012,Coffee Mug,Home,3,2025-05-20 21:20:00,214.84,10093.0,India
500663,P1015,Running Shoes,Fashion,2,2025-05-20 21:20:00,2693.65,10093.0,India
500663,P1009,Smart Watch,Electronics,5,2025-05-20 21:20:00,2944.9,10093.0,India
500663,P1017,Jeans,Fashion,3,2025-05-20 21:20:00,1566.48,10093.0,India
500664,P1012,Coffee Mug,Home,2,2025-06-15 14:50:00,181.99,10093.0,India
500664,P1012,Coffee Mug,Home,2,2025-06-15 14:50:00,210.12,10093.0,India
500665,P1007,Water Bottle,Lifestyle,4,2025-06-13 19:00:00,404.38,10093.0,India
500665,P1008,Travel Backpack,Lifestyle,5,2025-06-13 19:00:00,1734.26,10093.0,India
500665,P1007,Water Bottle,Lifestyle,5,2025-06-13 19:00:00,376.45,10093.0,India
500666,P1014,Fitness Band,Electronics,4,2025-11-08 22:51:00,1733.44,10093.0,India
500667,P1016,T-Shirt,Fashion,1,2025-04-11 08:51:00,657.73,10093.0,India
500667,P1004,Laptop Stand,Accessories,4,2025-04-11 08:51:00,933.29,10093.0,India
500667,P1013,Headphones,Electronics,2,2025-04-11 08:51:00,2232.61,10093.0,India
500667,P1001,Wireless Mouse,Electronics,4,2025-04-11 08:51:00,764.54,10093.0,India
500668,P1017,Jeans,Fashion,1,2025-07-26 08:57:00,1547.0,10093.0,India
500668,P1016,T-Shirt,Fashion,1,2025-07-26 08:57:00,638.52,10093.0,India
500668,P1010,Phone Cover,Accessories,3,2025-07-26 08:57:00,336.24,10093.0,India
500668,P1003,USB-C Cable,Accessories,5,2025-07-26 08:57:00,315.42,10093.0,India
500668,P1002,Bluetooth Speaker,Electronics,4,2025-07-26 08:57:00,1438.57,10093.0,India
500669,P1012,Coffee Mug,Home,5,2025-09-10 21:41:00,183.19,10093.0,India
500670,P1014,Fitness Band,Electronics,2,2025-01-06 10:06:00,1680.33,10093.0,India
500670,P1012,Coffee Mug,Home,5,2025-01-06 10:06:00,218.48,10093.0,India
500670,P1002,Bluetooth Speaker,Electronics,3,2025-01-06 10:06:00,1613.92,10093.0,India
500671,P1013,Headphones,Electronics,2,2025-06-05 09:16:00,2286.37,10094.0,India
500671,P1015,Running Shoes,Fashion,1,2025-06-05 09:16:00,2312.22,10094.0,India
500671,P1014,Fitness Band,Electronics,3,2025-06-05 09:16:00,1779.85,10094.0,India
500672,P1009,Smart Watch,Electronics,2,2025-05-04 17:30:00,3004.41,10095.0,India
500672,P1003,USB-C Cable,Accessories,2,2025-05-04 17:30:00,299.17,10095.0,India
500672,P1012,Coffee Mug,Home,3,2025-05-04 17:30:00,201.74,10095.0,India
500672,P1007,Water Bottle,Lifestyle,3,2025-05-04 17:30:00,347.06,10095.0,India
500673,P1015,Running Shoes,Fashion,2,2025-01-31 11:00:00,2225.87,10095.0,India
500673,P1007,Water Bottle,Lifestyle,3,2025-01-31 11:00:00,398.88,10095.0,India
500674,P1005,Keyboard,Electronics,3,2025-06-10 20:19:00,1049.22,10095.0,India
500674,P1012,,Home,2,2025-06-10 20:19:00,207.01,10095.0,India
500674,P1017,Jeans,Fashion,1,2025-06-10 20:19:00,1604.12,10095.0,India
500674,P1009,Smart Watch,Electronics,2,2025-06-10 20:19:00,2657.71,10095.0,India
500675,P1015,Running Shoes,Fashion,1,2025-10-23 18:06:00,2490.39,10095.0,India
500675,P1015,Running Shoes,Fashion,1,2025-10-23 18:06:00,2263.3,10095.0,India
500676,P1004,Laptop Stand,Accessories,3,2025-09-29 15:22:00,870.1,10095.0,India
500676,P1005,Keyboard,Electronics,2,2025-09-29 15:22:00,1139.55,10095.0,India
500676,P1002,,Electronics,2,2025-09-29 15:22:00,1359.28,10095.0,India
500677,P1007,Water Bottle,Lifestyle,2,2025-11-29 14:46:00,355.51,10095.0,India
500677,P1009,Smart Watch,Electronics,3,2025-11-29 14:46:00,2910.28,10095.0,India
500677,P1004,Laptop Stand,Accessories,3,2025-11-29 14:46:00,863.61,10095.0,India
500677,P1004,Laptop Stand,Accessories,1,2025-11-29 14:46:00,876.01,10095.0,India
500678,P1018,Sunglasses,Fashion,1,2025-10-22 12:15:00,815.7,10095.0,India
500679,P1009,Smart Watch,Electronics,4,2025-07-20 14:06:00,2822.48,10096.0,India
500679,P1012,Coffee Mug,Home,3,2025-07-20 14:06:00,207.19,10096.0,India
500680,P1016,T-Shirt,Fashion,3,2025-01-02 09:11:00,641.24,10096.0,India
500680,P1006,Notebook Pack,Stationery,3,2025-01-02 09:11:00,258.04,10096.0,India
C500680,P1011,Desk Lamp,Home,-4,2025-01-02 09:11:00,1205.95,10096.0,India
500680,P1016,T-Shirt,Fashion,4,2025-01-02 09:11:00,579.12,10096.0,India
500680,P1009,Smart Watch,Electronics,1,2025-01-02 09:11:00,2801.5,10096.0,India
500681,P1001,Wireless Mouse,Electronics,4,2025-01-05 17:22:00,858.64,10096.0,India
500681,P1002,Bluetooth Speaker,Electronics,1,2025-01-05 17:22:00,1519.17,10096.0,India
500681,P1008,Travel Backpack,Lifestyle,5,2025-01-05 17:22:00,1900.2,10096.0,India
500681,P1004,Laptop Stand,Accessories,1,2025-01-05 17:22:00,959.96,10096.0,India
500682,P1018,Sunglasses,Fashion,3,2025-08-20 15:47:00,928.38,10096.0,India
500682,P1015,Running Shoes,Fashion,1,2025-08-20 15:47:00,2662.81,10096.0,India
500682,P1011,Desk Lamp,Home,5,2025-08-20 15:47:00,1370.32,10096.0,India
500683,P1017,Jeans,Fashion,1,2025-11-02 15:07:00,1486.4,10096.0,India
500683,P1008,Travel Backpack,Lifestyle,2,2025-11-02 15:07:00,1844.76,10096.0,India
500683,P1014,Fitness Band,Electronics,3,2025-11-02 15:07:00,1693.33,10096.0,India
500684,P1018,Sunglasses,Fashion,4,2025-07-13 18:06:00,986.62,10096.0,India
500684,P1006,Notebook Pack,Stationery,3,2025-07-13 18:06:00,269.43,10096.0,India
500684,P1011,Desk Lamp,Home,4,2025-07-13 18:06:00,1322.16,10096.0,India
500685,P1017,Jeans,Fashion,3,2025-05-22 12:12:00,1705.87,10096.0,India
500686,P1010,Phone Cover,Accessories,1,2025-08-21 17:50:00,381.77,10096.0,India
500686,P1005,Keyboard,Electronics,4,2025-08-21 17:50:00,1242.39,10096.0,India
500686,P1010,Phone Cover,Accessories,5,2025-08-21 17:50:00,353.06,10096.0,India
500687,P1001,Wireless Mouse,Electronics,4,2025-09-07 12:04:00,725.64,10096.0,India
C500687,P1004,Laptop Stand,Accessories,-1,2025-09-07 12:04:00,996.68,10096.0,India
500687,P1012,Coffee Mug,Home,1,2025-09-07 12:04:00,181.09,10096.0,India
500688,P1018,Sunglasses,Fashion,2,2025-05-26 20:54:00,980.57,10096.0,India
500688,P1005,Keyboard,Electronics,2,2025-05-26 20:54:00,1182.71,10096.0,India
